timestamp_utc,glucose_mmol_l,glucose_neural,neural_valid,heart_rate_bpm,hrv_rmssd,is_outdoor,temperature_c,aqi,event_type,sensitivity_mult,meal_carbs,insulin_units
2026-04-25T18:25:00+00:00,5.573,5.835,1,73,49.17,0,26.4,84.3,ROUTINE,1.164,0.0,0
2026-04-25T18:30:00+00:00,5.608,5.851,1,73,49.25,0,24.7,83.4,ROUTINE,1.174,0.0,0
2026-04-25T18:35:00+00:00,5.553,6.046,1,73,49.19,0,23.8,93.1,ROUTINE,1.188,0.0,0
2026-04-25T18:40:00+00:00,5.696,5.798,1,73,49.28,0,25.4,78.8,ROUTINE,1.162,0.0,0
2026-04-25T18:45:00+00:00,5.489,6.169,1,73,49.02,0,23.5,86.4,ROUTINE,1.181,0.0,0
2026-04-25T18:50:00+00:00,5.378,5.166,1,73,49.39,0,25.3,75.9,ROUTINE,1.157,0.0,0
2026-04-25T18:55:00+00:00,5.47,5.418,1,72,49.6,0,24.5,76.4,ROUTINE,1.163,0.0,0
2026-04-25T19:00:00+00:00,5.684,5.645,1,72,49.43,0,24.9,84.2,ROUTINE,1.166,0.0,0
2026-04-25T19:05:00+00:00,5.662,5.899,1,73,49.04,0,23.1,86.4,ROUTINE,1.179,0.0,0
2026-04-25T19:10:00+00:00,5.333,5.993,1,73,49.07,0,24.6,80.4,ROUTINE,1.163,0.0,0
2026-04-25T19:15:00+00:00,5.232,4.901,1,72,49.69,0,23.9,82.3,ROUTINE,1.168,0.0,0
2026-04-25T19:20:00+00:00,5.256,5.421,1,72,49.88,0,23.2,80.2,ROUTINE,1.169,0.0,0
2026-04-25T19:25:00+00:00,5.198,5.27,1,72,49.84,0,23.1,89.5,ROUTINE,1.178,0.0,0
2026-04-25T19:30:00+00:00,5.312,5.118,1,71,49.95,0,22.2,88.9,ROUTINE,1.182,0.0,0
2026-04-25T19:35:00+00:00,5.43,5.363,1,72,49.74,0,21.8,82.4,ROUTINE,1.175,0.0,0
2026-04-25T19:40:00+00:00,5.459,5.773,1,72,49.51,0,23.7,86.3,ROUTINE,1.167,0.0,0
2026-04-25T19:45:00+00:00,5.324,5.988,1,72,49.45,0,23.4,81.3,ROUTINE,1.163,0.0,0
2026-04-25T19:50:00+00:00,5.289,5.336,1,71,49.71,0,23.8,86.5,ROUTINE,1.164,0.0,0
2026-04-25T19:55:00+00:00,5.093,5.838,1,71,49.77,0,21.2,78.3,ROUTINE,1.166,0.0,0
2026-04-25T20:00:00+00:00,5.252,4.629,1,71,50.0,0,22.9,81.8,ROUTINE,1.163,0.0,0
2026-04-25T20:05:00+00:00,5.352,5.494,1,71,49.84,0,21.3,78.2,ROUTINE,1.164,0.0,0
2026-04-25T20:10:00+00:00,5.186,5.475,1,71,49.65,0,20.7,81.3,ROUTINE,1.165,0.0,0
2026-04-25T20:15:00+00:00,5.094,4.967,1,70,49.97,0,21.3,88.4,ROUTINE,1.171,0.0,0
2026-04-25T20:20:00+00:00,5.028,5.176,1,70,50.0,0,22.9,75.4,ROUTINE,1.151,0.0,0
2026-04-25T20:25:00+00:00,5.075,5.048,1,70,50.0,0,20.0,79.5,ROUTINE,1.16,0.0,0
2026-04-25T20:30:00+00:00,5.188,5.28,1,70,50.0,0,20.7,81.6,ROUTINE,1.16,0.0,0
2026-04-25T20:35:00+00:00,5.22,5.457,1,70,49.96,0,19.8,86.8,ROUTINE,1.164,0.0,0
2026-04-25T20:40:00+00:00,4.983,5.626,1,70,49.9,0,19.7,79.7,ROUTINE,1.156,0.0,0
2026-04-25T20:45:00+00:00,4.998,4.741,1,70,50.0,0,21.1,88.0,ROUTINE,1.163,0.0,0
2026-04-25T20:50:00+00:00,5.09,5.535,1,70,50.0,0,19.1,86.2,ROUTINE,1.16,0.0,0
2026-04-25T20:55:00+00:00,4.922,5.313,1,70,50.0,0,20.2,85.3,ROUTINE,1.157,0.0,0
2026-04-25T21:00:00+00:00,5.139,4.658,1,70,50.0,0,21.0,78.9,ROUTINE,1.15,0.0,0
2026-04-25T21:05:00+00:00,5.189,5.322,1,69,50.0,0,18.0,87.2,ROUTINE,1.157,0.0,0
2026-04-25T21:10:00+00:00,5.126,5.607,1,69,49.95,0,20.6,85.9,ROUTINE,1.154,0.0,0
2026-04-25T21:15:00+00:00,5.006,5.364,1,69,50.0,0,18.8,83.5,ROUTINE,1.15,0.0,0
2026-04-25T21:20:00+00:00,4.855,4.962,1,69,50.0,0,19.7,78.5,ROUTINE,1.144,0.0,0
2026-04-25T21:25:00+00:00,4.686,4.74,1,69,50.0,0,19.8,86.9,ROUTINE,1.151,0.0,0
2026-04-25T21:30:00+00:00,4.711,4.158,1,69,50.0,0,19.1,77.9,ROUTINE,1.141,0.0,0
2026-04-25T21:35:00+00:00,4.676,4.835,1,69,50.0,0,20.1,84.5,ROUTINE,1.146,0.0,0
2026-04-25T21:40:00+00:00,4.824,4.646,1,69,50.0,0,16.9,84.3,ROUTINE,1.144,0.0,0
2026-04-25T21:45:00+00:00,4.773,5.05,1,69,50.0,0,18.6,83.6,ROUTINE,1.142,0.0,0
2026-04-25T21:50:00+00:00,4.826,4.953,1,68,50.0,0,18.0,79.3,ROUTINE,1.137,0.0,0
2026-04-25T21:55:00+00:00,4.991,5.432,1,68,50.0,0,18.7,92.1,ROUTINE,1.148,0.0,0
2026-04-25T22:00:00+00:00,5.055,5.521,1,68,50.0,0,17.8,82.7,ROUTINE,1.137,0.0,0
2026-04-25T22:05:00+00:00,5.185,5.747,1,68,50.0,0,18.4,78.7,ROUTINE,1.132,0.0,0
2026-04-25T22:10:00+00:00,5.424,5.836,1,68,50.0,0,16.8,79.7,ROUTINE,1.132,0.0,0
2026-04-25T22:15:00+00:00,5.966,6.174,1,68,50.0,0,17.4,83.4,ROUTINE,1.134,0.0,0
2026-04-25T22:20:00+00:00,6.578,6.831,1,68,50.0,0,17.3,89.5,ROUTINE,1.139,0.0,0
2026-04-25T22:25:00+00:00,7.101,7.869,1,68,50.0,0,16.3,82.2,ROUTINE,1.131,0.0,0
2026-04-25T22:30:00+00:00,7.494,8.893,1,68,50.0,0,19.2,91.9,ROUTINE,1.139,0.0,0
2026-04-25T22:35:00+00:00,7.638,9.567,1,67,50.0,0,16.2,90.4,ROUTINE,1.136,0.0,0
2026-04-25T22:40:00+00:00,8.009,9.728,1,67,50.0,0,16.6,80.5,ROUTINE,1.125,0.0,0
2026-04-25T22:45:00+00:00,8.234,9.714,1,67,50.0,0,17.0,88.6,ROUTINE,1.132,0.0,0
2026-04-25T22:50:00+00:00,8.457,9.608,1,67,50.0,0,15.7,83.6,ROUTINE,1.126,0.0,0
2026-04-25T22:55:00+00:00,8.512,9.571,1,67,50.0,0,15.7,93.6,ROUTINE,1.134,0.0,0
2026-04-25T23:00:00+00:00,8.591,9.348,1,67,50.0,0,14.9,82.7,ROUTINE,1.123,0.0,0
2026-04-25T23:05:00+00:00,8.502,9.186,1,67,50.0,0,16.7,92.0,ROUTINE,1.13,0.0,0
2026-04-25T23:10:00+00:00,8.504,8.536,1,67,50.0,0,17.2,79.7,ROUTINE,1.117,0.0,0
2026-04-25T23:15:00+00:00,8.624,8.659,1,67,50.0,0,15.0,78.9,ROUTINE,1.116,0.0,0
2026-04-25T23:20:00+00:00,8.555,8.623,1,67,49.01,0,14.6,85.2,ROUTINE,1.12,0.0,0
2026-04-25T23:25:00+00:00,8.564,8.458,1,68,47.82,0,14.2,81.5,ROUTINE,1.116,0.0,0
2026-04-25T23:30:00+00:00,8.413,8.625,1,69,46.78,0,15.7,80.4,ROUTINE,1.114,0.0,0
2026-04-25T23:35:00+00:00,8.349,7.992,1,69,46.3,0,16.2,84.8,ROUTINE,1.117,0.0,0
2026-04-25T23:40:00+00:00,8.079,8.186,1,70,45.83,0,14.0,84.4,ROUTINE,1.115,0.0,0
2026-04-25T23:45:00+00:00,8.054,7.036,1,69,45.88,0,14.1,83.2,ROUTINE,1.113,0.0,0
2026-04-25T23:50:00+00:00,8.021,8.041,1,70,45.6,0,15.9,89.3,ROUTINE,1.118,0.0,0
2026-04-25T23:55:00+00:00,8.118,7.749,1,70,45.4,0,15.2,91.7,ROUTINE,1.119,0.0,0
2026-04-26T00:00:00+00:00,8.174,8.052,1,70,45.08,0,13.8,86.5,ROUTINE,1.166,0.0,0
2026-04-26T00:05:00+00:00,8.072,8.209,1,70,44.82,0,16.1,89.4,ROUTINE,1.168,0.0,0
2026-04-26T00:10:00+00:00,7.994,7.915,1,70,44.89,0,16.0,84.6,ROUTINE,1.163,0.0,0
2026-04-26T00:15:00+00:00,8.058,7.886,1,70,44.95,0,14.9,80.6,ROUTINE,1.158,0.0,0
2026-04-26T00:20:00+00:00,8.054,8.199,1,70,44.77,0,14.9,87.2,ROUTINE,1.163,0.0,0
2026-04-26T00:25:00+00:00,8.037,8.181,1,70,44.73,0,15.3,95.1,ROUTINE,1.17,0.0,0
2026-04-26T00:30:00+00:00,7.943,8.169,1,70,44.72,0,15.0,88.2,ROUTINE,1.162,0.0,0
2026-04-26T00:35:00+00:00,7.75,7.759,1,70,44.88,0,15.4,95.5,ROUTINE,1.169,0.0,0
2026-04-26T00:40:00+00:00,7.484,7.151,1,69,45.21,0,12.9,83.9,ROUTINE,1.156,0.0,0
2026-04-26T00:45:00+00:00,7.196,6.46,1,69,45.69,0,12.6,81.8,ROUTINE,1.154,0.0,0
2026-04-26T00:50:00+00:00,7.175,6.068,1,68,46.23,0,14.1,97.2,ROUTINE,1.168,0.0,0
2026-04-26T00:55:00+00:00,7.007,6.959,1,68,46.26,0,17.3,88.7,ROUTINE,1.159,0.0,0
2026-04-26T01:00:00+00:00,6.952,6.188,1,68,46.56,0,15.4,83.7,ROUTINE,1.153,0.0,0
2026-04-26T01:05:00+00:00,6.868,6.867,1,68,46.67,0,12.7,93.7,ROUTINE,1.162,0.0,0
2026-04-26T01:10:00+00:00,6.59,6.58,1,68,46.82,0,14.9,95.8,ROUTINE,1.163,0.0,0
2026-04-26T01:15:00+00:00,6.793,5.67,1,67,47.34,0,13.9,87.1,ROUTINE,1.154,0.0,0
2026-04-26T01:20:00+00:00,6.791,6.945,1,67,46.95,0,12.5,81.8,ROUTINE,1.148,0.0,0
2026-04-26T01:25:00+00:00,6.906,6.786,1,67,46.95,0,13.0,82.4,ROUTINE,1.148,0.0,0
2026-04-26T01:30:00+00:00,6.92,7.251,1,67,46.74,0,15.8,91.9,ROUTINE,1.157,0.0,0
2026-04-26T01:35:00+00:00,7.121,7.098,1,67,46.71,0,14.2,91.5,ROUTINE,1.156,0.0,0
2026-04-26T01:40:00+00:00,7.091,7.569,1,68,46.33,0,13.0,87.0,ROUTINE,1.151,0.0,0
2026-04-26T01:45:00+00:00,7.272,7.349,1,68,46.38,0,13.3,79.1,ROUTINE,1.143,0.0,0
2026-04-26T01:50:00+00:00,7.251,7.753,1,68,46.05,0,15.5,92.0,ROUTINE,1.155,0.0,0
2026-04-26T01:55:00+00:00,7.308,7.608,1,68,46.09,0,14.9,92.8,ROUTINE,1.155,0.0,0
2026-04-26T02:00:00+00:00,7.359,7.732,1,68,45.98,0,16.1,87.2,ROUTINE,1.15,0.0,0
2026-04-26T02:05:00+00:00,7.592,7.682,1,68,45.88,0,12.8,87.2,ROUTINE,1.149,0.0,0
2026-04-26T02:10:00+00:00,7.663,7.97,1,68,45.45,0,15.5,91.5,ROUTINE,1.153,0.0,0
2026-04-26T02:15:00+00:00,7.73,8.106,1,68,45.32,0,14.2,88.1,ROUTINE,1.149,0.0,0
2026-04-26T02:20:00+00:00,7.66,8.28,1,68,45.2,0,15.2,94.0,ROUTINE,1.155,0.0,0
2026-04-26T02:25:00+00:00,7.601,7.918,1,68,45.32,0,13.5,90.0,ROUTINE,1.15,0.0,0
2026-04-26T02:30:00+00:00,7.744,7.74,1,68,45.43,0,12.6,80.1,ROUTINE,1.141,0.0,0
2026-04-26T02:35:00+00:00,7.646,7.917,1,68,45.17,0,16.2,85.8,ROUTINE,1.146,0.0,0
2026-04-26T02:40:00+00:00,7.681,7.538,1,68,45.36,0,12.8,82.2,ROUTINE,1.142,0.0,0
2026-04-26T02:45:00+00:00,7.529,7.911,1,68,45.3,0,13.2,93.0,ROUTINE,1.152,0.0,0
2026-04-26T02:50:00+00:00,7.488,7.11,1,68,45.58,0,15.2,90.1,ROUTINE,1.149,0.0,0
2026-04-26T02:55:00+00:00,7.384,7.613,1,68,45.66,0,13.8,89.1,ROUTINE,1.148,0.0,0
2026-04-26T03:00:00+00:00,7.403,7.007,1,68,45.87,0,14.3,93.0,ROUTINE,1.152,0.0,0
2026-04-26T03:05:00+00:00,7.42,7.384,1,68,45.85,0,13.6,86.0,ROUTINE,1.145,0.0,0
2026-04-26T03:10:00+00:00,7.249,7.383,1,68,45.81,0,13.5,83.4,ROUTINE,1.143,0.0,0
2026-04-26T03:15:00+00:00,7.164,6.723,1,68,46.16,0,14.1,83.2,ROUTINE,1.143,0.0,0
2026-04-26T03:20:00+00:00,7.243,7.014,1,67,46.32,0,14.7,84.9,ROUTINE,1.144,0.0,0
2026-04-26T03:25:00+00:00,7.22,7.228,1,68,46.23,0,14.7,101.7,ROUTINE,1.16,0.0,0
2026-04-26T03:30:00+00:00,7.163,7.278,1,68,46.28,0,13.7,90.7,ROUTINE,1.15,0.0,0
2026-04-26T03:35:00+00:00,7.086,7.042,1,67,46.39,0,15.4,92.1,ROUTINE,1.151,0.0,0
2026-04-26T03:40:00+00:00,6.921,6.88,1,67,46.53,0,14.0,83.1,ROUTINE,1.143,0.0,0
2026-04-26T03:45:00+00:00,6.87,6.428,1,67,46.98,0,14.6,83.4,ROUTINE,1.143,0.0,0
2026-04-26T03:50:00+00:00,6.811,6.695,1,67,47.02,0,14.3,91.7,ROUTINE,1.151,0.0,0
2026-04-26T03:55:00+00:00,6.728,6.556,1,67,47.19,0,13.9,88.1,ROUTINE,1.148,0.0,0
2026-04-26T04:00:00+00:00,6.676,6.451,1,67,47.49,0,16.0,93.1,ROUTINE,1.153,0.0,0
2026-04-26T04:05:00+00:00,6.486,6.488,1,67,47.55,0,15.0,91.9,ROUTINE,1.152,0.0,0
2026-04-26T04:10:00+00:00,6.509,5.887,1,66,48.19,0,15.4,91.3,ROUTINE,1.152,0.0,0
2026-04-26T04:15:00+00:00,6.359,6.634,1,67,47.75,0,16.9,91.4,ROUTINE,1.153,0.0,0
2026-04-26T04:20:00+00:00,6.515,5.825,1,66,48.76,0,14.4,88.4,ROUTINE,1.15,0.0,0
2026-04-26T04:25:00+00:00,6.54,6.649,1,66,48.27,0,16.0,83.9,ROUTINE,1.146,0.0,0
2026-04-26T04:30:00+00:00,6.443,6.632,1,66,48.08,0,15.9,87.1,ROUTINE,1.15,0.0,0
2026-04-26T04:35:00+00:00,6.235,6.341,1,67,48.0,0,15.7,90.6,ROUTINE,1.153,0.0,0
2026-04-26T04:40:00+00:00,6.127,5.684,1,66,48.76,0,17.2,87.2,ROUTINE,1.151,0.0,0
2026-04-26T04:45:00+00:00,6.169,5.908,1,65,49.96,0,15.9,86.3,ROUTINE,1.15,0.0,0
2026-04-26T04:50:00+00:00,6.023,6.033,1,66,49.4,0,16.1,87.8,ROUTINE,1.152,0.0,0
2026-04-26T04:55:00+00:00,6.036,5.5,1,65,49.99,0,16.6,92.3,ROUTINE,1.157,0.0,0
2026-04-26T05:00:00+00:00,5.928,6.127,1,65,49.87,0,16.9,91.0,ROUTINE,1.156,0.0,0
2026-04-26T05:05:00+00:00,5.862,5.626,1,65,50.0,0,15.4,81.6,ROUTINE,1.148,0.0,0
2026-04-26T05:10:00+00:00,5.795,5.696,1,65,50.0,0,15.8,90.8,ROUTINE,1.157,0.0,0
2026-04-26T05:15:00+00:00,5.788,5.534,1,65,50.0,0,17.2,90.0,ROUTINE,1.157,0.0,0
2026-04-26T05:20:00+00:00,5.749,5.696,1,65,50.0,0,17.4,90.1,ROUTINE,1.158,0.0,0
2026-04-26T05:25:00+00:00,5.855,5.63,1,65,50.0,0,16.5,90.9,ROUTINE,1.16,0.0,0
2026-04-26T05:30:00+00:00,5.934,5.958,1,66,50.0,0,16.9,96.1,ROUTINE,1.165,0.0,0
2026-04-26T05:35:00+00:00,5.856,6.105,1,66,50.0,0,17.0,91.3,ROUTINE,1.161,0.0,0
2026-04-26T05:40:00+00:00,5.988,5.875,1,66,50.0,0,19.3,100.2,ROUTINE,1.171,0.0,0
2026-04-26T05:45:00+00:00,6.031,6.283,1,66,50.0,0,17.7,97.4,ROUTINE,1.169,0.0,0
2026-04-26T05:50:00+00:00,6.083,6.337,1,66,50.0,0,17.6,93.0,ROUTINE,1.165,0.0,0
2026-04-26T05:55:00+00:00,5.973,6.434,1,66,50.0,0,17.1,91.3,ROUTINE,1.165,0.0,0
2026-04-26T06:00:00+00:00,5.866,5.902,1,66,50.0,0,16.8,94.8,ROUTINE,1.169,0.0,0
2026-04-26T06:05:00+00:00,5.76,5.781,1,66,50.0,0,19.4,91.4,ROUTINE,1.166,0.0,0
2026-04-26T06:10:00+00:00,5.58,5.438,1,66,50.0,0,19.0,93.0,ROUTINE,1.169,0.0,0
2026-04-26T06:15:00+00:00,5.373,4.911,1,66,50.0,0,17.9,93.6,ROUTINE,1.17,0.0,0
2026-04-26T06:20:00+00:00,5.536,4.572,1,66,50.0,0,19.0,85.5,ROUTINE,1.163,0.0,0
2026-04-26T06:25:00+00:00,5.548,5.401,1,66,50.0,0,18.5,93.5,ROUTINE,1.172,0.0,0
2026-04-26T06:30:00+00:00,5.696,5.599,1,66,50.0,0,19.2,96.3,ROUTINE,1.176,0.0,0
2026-04-26T06:35:00+00:00,5.792,5.996,1,67,50.0,0,18.6,86.4,ROUTINE,1.167,0.0,0
2026-04-26T06:40:00+00:00,5.622,6.131,1,67,50.0,0,18.9,96.3,ROUTINE,1.178,0.0,0
2026-04-26T06:45:00+00:00,5.548,5.607,1,67,50.0,0,18.8,93.6,ROUTINE,1.176,0.0,0
2026-04-26T06:50:00+00:00,5.614,5.686,1,67,50.0,0,19.6,101.1,ROUTINE,1.185,0.0,0
2026-04-26T06:55:00+00:00,5.787,5.773,1,67,50.0,0,18.3,92.5,ROUTINE,1.177,0.0,0
2026-04-26T07:00:00+00:00,5.685,5.91,1,67,50.0,0,22.0,91.2,ROUTINE,1.177,0.0,0
2026-04-26T07:05:00+00:00,5.48,5.551,1,67,50.0,0,21.4,90.8,ROUTINE,1.177,0.0,0
2026-04-26T07:10:00+00:00,5.555,5.071,1,67,50.0,0,19.6,93.4,ROUTINE,1.181,0.0,0
2026-04-26T07:15:00+00:00,5.479,5.805,1,67,50.0,0,20.7,81.1,ROUTINE,1.17,0.0,0
2026-04-26T07:20:00+00:00,5.505,5.294,1,67,50.0,0,21.9,93.2,ROUTINE,1.183,0.0,0
2026-04-26T07:25:00+00:00,5.64,5.72,1,67,50.0,0,19.6,95.4,ROUTINE,1.187,0.0,0
2026-04-26T07:30:00+00:00,5.617,5.706,1,68,50.0,0,20.1,84.0,ROUTINE,1.176,0.0,0
2026-04-26T07:35:00+00:00,5.534,5.778,1,68,50.0,0,20.0,87.5,ROUTINE,1.181,0.0,0
2026-04-26T07:40:00+00:00,5.609,5.44,1,68,50.0,0,20.0,90.5,ROUTINE,1.185,0.0,0
2026-04-26T07:45:00+00:00,5.358,5.836,1,68,50.0,0,21.1,94.7,ROUTINE,1.19,0.0,0
2026-04-26T07:50:00+00:00,5.401,4.639,1,68,50.0,0,23.2,98.7,ROUTINE,1.188,0.0,0
2026-04-26T07:55:00+00:00,5.335,5.674,1,68,50.0,0,22.8,88.3,ROUTINE,1.181,0.0,0
2026-04-26T08:00:00+00:00,5.382,5.074,1,68,50.0,0,22.7,88.2,ROUTINE,1.183,0.0,0
2026-04-26T08:05:00+00:00,5.318,5.49,1,68,50.0,0,22.5,99.7,ROUTINE,1.197,0.0,0
2026-04-26T08:10:00+00:00,5.299,5.075,1,68,50.0,0,21.8,95.3,ROUTINE,1.197,0.0,0
2026-04-26T08:15:00+00:00,5.26,5.371,1,69,50.0,0,23.8,95.9,ROUTINE,1.187,0.0,0
2026-04-26T08:20:00+00:00,5.123,5.162,1,69,50.0,0,23.5,94.6,ROUTINE,1.188,0.0,0
2026-04-26T08:25:00+00:00,5.019,4.711,1,69,50.0,0,22.6,92.8,ROUTINE,1.194,0.0,0
2026-04-26T08:30:00+00:00,4.831,4.741,1,69,50.0,0,22.3,98.4,ROUTINE,1.203,0.0,0
2026-04-26T08:35:00+00:00,4.748,4.118,1,69,50.0,0,24.3,90.3,ROUTINE,1.182,0.0,0
2026-04-26T08:40:00+00:00,4.716,4.481,1,69,50.0,0,24.5,97.0,ROUTINE,1.19,0.0,0
2026-04-26T08:45:00+00:00,4.738,4.474,1,69,50.0,0,23.1,90.0,ROUTINE,1.193,0.0,0
2026-04-26T08:50:00+00:00,4.723,4.732,1,69,50.0,0,23.8,99.0,ROUTINE,1.198,0.0,0
2026-04-26T08:55:00+00:00,4.775,4.774,1,69,50.0,0,24.1,91.6,ROUTINE,1.19,0.0,0
2026-04-26T09:00:00+00:00,4.755,5.023,1,70,50.0,0,23.9,82.6,ROUTINE,1.184,0.0,0
2026-04-26T09:05:00+00:00,4.66,5.033,1,70,50.0,0,24.2,91.1,ROUTINE,1.191,0.0,0
2026-04-26T09:10:00+00:00,4.481,4.674,1,70,50.0,0,23.9,91.6,ROUTINE,1.195,0.0,0
2026-04-26T09:15:00+00:00,4.564,4.129,1,70,50.0,0,24.8,102.7,ROUTINE,1.202,0.0,0
2026-04-26T09:20:00+00:00,4.711,4.703,1,70,50.0,0,23.3,90.9,ROUTINE,1.201,0.0,0
2026-04-26T09:25:00+00:00,4.633,4.839,1,70,50.0,0,24.5,101.0,ROUTINE,1.204,0.0,0
2026-04-26T09:30:00+00:00,4.653,4.658,1,70,50.0,0,26.1,88.9,ROUTINE,1.182,0.0,0
2026-04-26T09:35:00+00:00,4.46,4.99,1,70,50.0,0,27.5,91.3,ROUTINE,1.176,0.0,0
2026-04-26T09:40:00+00:00,4.359,4.224,1,70,50.0,0,26.0,98.1,ROUTINE,1.195,0.0,0
2026-04-26T09:45:00+00:00,4.199,4.377,1,70,50.0,0,26.7,90.1,ROUTINE,1.183,0.0,0
2026-04-26T09:50:00+00:00,4.537,3.803,1,71,50.0,0,26.0,103.7,ROUTINE,1.203,15.0,0
2026-04-26T09:55:00+00:00,4.662,4.491,1,71,50.0,0,24.4,95.7,ROUTINE,1.207,0.0,0
2026-04-26T10:00:00+00:00,4.934,5.002,1,71,50.0,0,24.6,108.2,ROUTINE,1.22,0.0,0
2026-04-26T10:05:00+00:00,5.216,5.506,1,71,50.0,0,25.6,86.7,ROUTINE,1.192,0.0,0
2026-04-26T10:10:00+00:00,5.448,6.209,1,71,50.0,0,26.7,85.3,ROUTINE,1.184,0.0,0
2026-04-26T10:15:00+00:00,5.897,6.791,1,71,50.0,0,26.5,95.8,ROUTINE,1.197,0.0,0
2026-04-26T10:20:00+00:00,6.187,7.341,1,71,50.0,0,26.1,96.9,ROUTINE,1.202,0.0,0
2026-04-26T10:25:00+00:00,6.581,7.898,1,71,50.0,0,25.9,100.5,ROUTINE,1.209,0.0,0
2026-04-26T10:30:00+00:00,6.768,8.286,1,71,50.0,0,28.0,95.9,ROUTINE,1.191,0.0,0
2026-04-26T10:35:00+00:00,6.896,8.46,1,72,50.0,0,27.0,90.1,ROUTINE,1.193,0.0,0
2026-04-26T10:40:00+00:00,7.14,8.296,1,72,50.0,0,28.2,96.2,ROUTINE,1.191,0.0,0
2026-04-26T10:45:00+00:00,7.196,8.199,1,72,50.0,0,26.8,89.5,ROUTINE,1.195,0.0,0
2026-04-26T10:50:00+00:00,7.349,8.075,1,72,50.0,0,27.3,93.3,ROUTINE,1.197,0.0,0
2026-04-26T10:55:00+00:00,7.599,8.014,1,72,50.0,0,27.8,102.5,ROUTINE,1.204,0.0,0
2026-04-26T11:00:00+00:00,7.449,8.129,1,72,50.0,0,27.6,84.1,ROUTINE,1.187,0.0,0
2026-04-26T11:05:00+00:00,7.559,7.471,1,72,50.0,0,25.8,104.6,ROUTINE,1.222,0.0,0
2026-04-26T11:10:00+00:00,7.4,8.084,1,73,49.12,0,27.1,101.3,ROUTINE,1.211,0.0,0
2026-04-26T11:15:00+00:00,7.583,7.03,1,73,48.55,0,27.9,100.6,ROUTINE,1.205,0.0,0
2026-04-26T11:20:00+00:00,7.583,7.872,1,74,47.56,0,27.9,98.2,ROUTINE,1.204,0.0,0
2026-04-26T11:25:00+00:00,7.78,7.696,1,75,47.01,0,30.6,89.6,ROUTINE,1.177,0.0,0
2026-04-26T11:30:00+00:00,7.723,8.056,1,76,46.29,0,28.9,95.8,ROUTINE,1.196,0.0,0
2026-04-26T11:35:00+00:00,7.892,7.737,1,76,46.11,0,28.5,94.8,ROUTINE,1.199,0.0,0
2026-04-26T11:40:00+00:00,7.828,8.231,1,76,45.57,0,29.9,94.9,ROUTINE,1.19,0.0,0
2026-04-26T11:45:00+00:00,7.758,7.892,1,76,45.54,0,27.8,95.0,ROUTINE,1.206,0.0,0
2026-04-26T11:50:00+00:00,7.478,7.727,1,76,45.53,0,29.3,91.6,ROUTINE,1.193,0.0,0
2026-04-26T11:55:00+00:00,7.515,6.597,1,76,45.95,0,30.8,92.1,ROUTINE,1.184,0.0,0
2026-04-26T12:00:00+00:00,7.499,7.598,1,76,45.83,0,28.0,92.8,ROUTINE,1.205,0.0,0
2026-04-26T12:05:00+00:00,7.497,7.236,1,76,45.8,0,30.0,95.1,ROUTINE,1.194,0.0,0
2026-04-26T12:10:00+00:00,7.381,7.445,1,77,45.77,0,29.6,102.5,ROUTINE,1.206,0.0,0
2026-04-26T12:15:00+00:00,7.136,6.821,1,76,45.96,0,29.8,100.2,ROUTINE,1.203,0.0,0
2026-04-26T12:20:00+00:00,6.96,6.316,1,76,46.39,0,29.0,97.6,ROUTINE,1.206,0.0,0
2026-04-26T12:25:00+00:00,7.101,6.299,1,76,46.71,0,27.8,89.8,ROUTINE,1.207,0.0,0
2026-04-26T12:30:00+00:00,7.262,6.835,1,76,46.43,0,29.7,97.5,ROUTINE,1.203,0.0,0
2026-04-26T12:35:00+00:00,7.294,7.22,1,77,46.12,0,29.7,95.6,ROUTINE,1.201,0.0,0
2026-04-26T12:40:00+00:00,7.217,7.406,1,77,46.05,0,30.1,93.0,ROUTINE,1.196,0.0,0
2026-04-26T12:45:00+00:00,7.316,7.265,1,77,46.19,0,29.1,99.0,ROUTINE,1.21,0.0,0
2026-04-26T12:50:00+00:00,7.329,7.656,1,77,46.01,0,28.2,91.7,ROUTINE,1.21,0.0,0
2026-04-26T12:55:00+00:00,7.382,7.53,1,77,45.98,0,29.5,100.4,ROUTINE,1.21,0.0,0
2026-04-26T13:00:00+00:00,7.234,7.665,1,77,45.87,0,31.3,93.3,ROUTINE,1.191,0.0,0
2026-04-26T13:05:00+00:00,7.389,6.823,1,77,46.15,0,30.6,103.3,ROUTINE,1.206,0.0,0
2026-04-26T13:10:00+00:00,7.392,7.647,1,77,45.86,0,30.6,105.5,ROUTINE,1.209,0.0,0
2026-04-26T13:15:00+00:00,7.255,7.517,1,77,45.87,0,28.5,111.7,ROUTINE,1.231,0.0,0
2026-04-26T13:20:00+00:00,7.188,6.966,1,77,46.11,0,30.0,95.8,ROUTINE,1.204,0.0,0
2026-04-26T13:25:00+00:00,7.103,6.95,1,77,46.24,0,28.2,87.3,ROUTINE,1.209,0.0,0
2026-04-26T13:30:00+00:00,7.085,6.807,1,77,46.4,0,28.2,98.1,ROUTINE,1.22,0.0,0
2026-04-26T13:35:00+00:00,7.192,6.888,1,77,46.43,0,29.2,103.7,ROUTINE,1.22,0.0,0
